judet,localitate,url,dns_ok,http_status,final_url,https_ok,is_primarie,cms,rss_url,rss_ok,last_signal_date,copyright_year,error
BACAU,PANCESTI,http://www.comunapincesti.ro,yes,200,https://comunapincesti.ro/,yes,yes,other,https://comunapincesti.ro/feed/,yes,2026-01-01,,
BACAU,SAUCESTI,https://www.primariasaucesti.ro,yes,200,https://primariasaucesti.ro/,yes,yes,other,https://primariasaucesti.ro/feed/,yes,2026-01-01,2022,
BACAU,SOLONT,https://www.comunasolont.ro,yes,200,https://comunasolont.ro/,yes,yes,other,https://comunasolont.ro/feed/,yes,2025-30-04,,
BIHOR,ORAS NUCET,http://www.primarianucet.ro,yes,200,https://www.primarianucet.ro,yes,yes,other,,no,,,
BACAU,TRAIAN,http://www.primariatraianbacau.ro,yes,200,https://primariatraianbacau.ro/,yes,yes,other,https://primariatraianbacau.ro/feed/,yes,2027-01-01,,
BACAU,MUNICIPIUL MOINESTI,https://moinesti.ro/ro,yes,200,https://moinesti.ro/wp-content/uploads/2026/06/RO.pdf,yes,unclear,other,https://moinesti.ro/feed,yes,2023-01-01,,
BACAU,SANDULENI,https://www.primariasanduleni.ro,yes,200,https://primariasanduleni.ro/,yes,yes,other,https://primariasanduleni.ro/feed/,yes,8309-06-20,2025,
BIHOR,CEICA,https://www.ceica.ro,yes,200,https://www.ceica.ro,yes,yes,other,,no,2026-01-01,,
BACAU,VULTURENI,http://www.comunavultureni.ro,yes,200,https://www.comunavultureni.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,CETARIU,https://www.cetariu.ro,yes,200,https://www.cetariu.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,NOJORID,https://www.primarianojorid.ro,yes,200,https://www.primarianojorid.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,GIRISU DE CRIS,https://www.girisudecris.ro,yes,200,https://www.girisudecris.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,AUSEU,https://www.auseu.ro,yes,200,https://www.auseu.ro,yes,yes,other,,no,2027-01-01,2019,
BACAU,BLAGESTI,https://www.primaria-blagesti.net,yes,200,https://cair77pro.sbs/,yes,unclear,other,,no,2026-01-01,2026,
BIHOR,ROSIORI,https://www.rosiori.ro,yes,200,https://www.rosiori.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,DERNA,http://www.derna.ro,yes,200,https://www.derna.ro,yes,yes,other,,no,2027-01-01,,
BIHOR,SANTANDREI,https://www.primariasantandrei.ro,yes,200,https://www.primariasantandrei.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,SUPLACU DE BARCAU,http://www.suplacudebarcau.ro,yes,200,https://www.suplacudebarcau.ro,yes,yes,other,,no,,,
BIHOR,TARCAIA,http://www.tarcaia.ro,yes,200,https://www.tarcaia.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,TAMASEU,http://www.tamaseu.ro,yes,200,https://www.tamaseu.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,VADU CRISULUI,https://www.primaria-vaducrisului.ro,yes,200,https://www.primaria-vaducrisului.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,UILEACU DE BEIUS,https://www.uileacudebeius.ro,yes,200,https://www.uileacudebeius.ro,yes,yes,other,,no,2026-01-01,,
BIHOR,TETCHEA,https://www.tetchea.ro,yes,200,https://www.tetchea.ro,yes,yes,other,,no,2026-01-01,,
BISTRITA-NASAUD,CETATE,http://www.primaria-cetate.ro,yes,200,https://www.primaria-cetate.ro,yes,yes,other,,no,2025-01-01,,
BISTRITA-NASAUD,DUMITRA,http://www.primariadumitra.ro,yes,200,https://www.primariadumitra.ro,yes,yes,other,,no,2029-01-01,,
BISTRITA-NASAUD,BUDACU DE JOS,http://www.budacudejos.ro,yes,200,https://www.budacudejos.ro,yes,yes,other,,no,2026-01-01,,
BISTRITA-NASAUD,FELDRU,https://feldru.ro,yes,200,https://feldru.ro,yes,unclear,other,,no,,,
BISTRITA-NASAUD,DUMITRITA,http://www.dumitrita.ro,yes,200,https://www.dumitrita.ro,yes,yes,other,,no,2024-01-01,,
BISTRITA-NASAUD,LECHINTA,http://www.primarialechinta.ro,yes,200,https://www.primarialechinta.ro,yes,yes,other,,no,2025-01-01,,
BISTRITA-NASAUD,LESU,https://www.primarialesu.ro,yes,200,https://www.primarialesu.ro,yes,yes,other,,no,2024-01-01,,
BISTRITA-NASAUD,GALATII BISTRITEI,http://www.galatiibistritei.ro,yes,200,https://www.galatiibistritei.ro,yes,yes,other,,no,2027-01-01,,
BISTRITA-NASAUD,LIVEZILE,http://www.primarialivezilebn.ro,yes,200,https://www.primarialivezilebn.ro,yes,yes,other,,no,2026-01-01,,
BISTRITA-NASAUD,REBRISOARA,http://www.primariarebrisoara.ro,yes,200,https://www.primariarebrisoara.ro,yes,yes,other,,no,2021-01-01,,
BISTRITA-NASAUD,MATEI,https://comunamatei.ro,yes,200,https://comunamatei.ro,yes,yes,other,,no,2020-01-01,,
BISTRITA-NASAUD,RUNCU SALVEI,https://primariaruncusalvei.ro,yes,200,https://primariaruncusalvei.ro,yes,yes,other,,no,2020-01-01,,
BISTRITA-NASAUD,MICESTII DE CAMPIE,https://micestiidecampie.ro,yes,200,https://micestiidecampie.ro,yes,yes,other,,no,,,
BISTRITA-NASAUD,SIEUT,http://www.primariasieut.ro,yes,200,https://www.primariasieut.ro,yes,yes,other,,no,2020-01-01,,
BISTRITA-NASAUD,ROMULI,https://primariaromuli.ro,yes,200,https://primariaromuli.ro,yes,yes,other,,no,,,
BISTRITA-NASAUD,SIEU,http://www.comunasieu.ro,yes,200,https://www.comunasieu.ro,yes,yes,other,,no,2026-01-01,,
BISTRITA-NASAUD,TELCIU,https://telciu.ro,yes,200,https://telciu.ro,yes,unclear,other,,no,,,
BISTRITA-NASAUD,CICEU - MIHAIESTI,https://primariacm.ro,yes,200,https://www.primariacm.ro/,yes,yes,other,,no,2026-01-01,2026,
BISTRITA-NASAUD,CAIANU MIC,https://primariacomuneicaianumic.ro,yes,200,https://www.primariacomuneicaianumic.ro/,yes,yes,other,,no,2026-01-01,2026,
BISTRITA-NASAUD,ZAGRA,https://www.primariazagra.ro,yes,200,https://www.primariazagra.ro,yes,yes,other,,no,2026-01-01,,
BISTRITA-NASAUD,MONOR,https://www.comunamonor.ro,yes,200,https://www.comunamonor.ro,yes,yes,other,,no,2026-01-01,2026,
BOTOSANI,BLANDESTI,http://www.comunablandesti.ro,yes,200,https://www.comunablandesti.ro,yes,yes,other,,no,2023-01-01,,
BOTOSANI,ADASENI,http://www.adaseni.ro,yes,200,https://www.adaseni.ro,yes,yes,other,,no,2027-01-01,,
BOTOSANI,COSULA,http://www.primariacosula.ro,yes,200,https://www.primariacosula.ro,yes,yes,other,,no,2026-01-01,,
BOTOSANI,CRISTINESTI,https://www.primariacristinesti.ro,yes,200,https://www.primariacristinesti.ro,yes,yes,other,,no,,,
BOTOSANI,DIMACHENI,https://www.primaria-dimacheni.ro,yes,200,https://www.primaria-dimacheni.ro,yes,yes,other,,no,2026-01-01,,
BOTOSANI,COPALAU,http://www.copalau.ro,yes,200,https://www.copalau.ro,yes,yes,other,,no,2026-01-01,,
BISTRITA-NASAUD,MARISELU,https://www.comunamariselu.ro,yes,200,https://www.comunamariselu.ro,yes,yes,other,,no,2026-01-01,2026,
BOTOSANI,AVRAMENI,https://www.avrameni.ro,yes,200,https://www.avrameni.ro,yes,yes,other,,no,2026-01-01,,
BOTOSANI,HAVARNA,http://www.comunahavarna.ro,yes,200,https://www.comunahavarna.ro,yes,yes,other,,no,2025-01-01,,
BOTOSANI,DRAGUSENI,http://www.dragusenibt.ro,yes,200,https://www.dragusenibt.ro,yes,yes,other,,no,2026-01-01,,
BOTOSANI,RADAUTI-PRUT,https://www.radautiprut.ro,yes,200,https://www.radautiprut.ro,yes,yes,other,,no,2025-01-01,,
BISTRITA-NASAUD,SIEU-ODORHEI,https://sieuodorhei.ro,yes,200,https://www.sieuodorhei.ro/,yes,yes,other,,no,2026-01-01,2026,
BISTRITA-NASAUD,SINTEREAG,http://primariasintereag.ro,yes,200,https://primariasintereag.ro,yes,yes,other,,no,2026-01-01,,
BOTOSANI,LEORDA,https://www.primarialeorda.ro,yes,200,https://www.primarialeorda.ro,yes,yes,other,,no,2026-01-01,2010,
BOTOSANI,UNTENI,http://www.primariaunteni.ro,yes,200,https://www.primariaunteni.ro,yes,yes,other,,no,2027-01-01,,
BOTOSANI,VIISOARA,https://www.comuna-viisoara-botosani.ro,yes,200,https://www.comuna-viisoara-botosani.ro,yes,yes,other,,no,2026-01-01,2010,
BRASOV,ORAS RASNOV,http://www.primariarasnov.ro,yes,200,https://www.primariarasnov.ro,yes,yes,other,,no,2029-01-01,,
BRASOV,ORAS VICTORIA,http://www.primariavictoria.ro,yes,200,https://primariavictoria.ro/,yes,yes,other,,no,2026-01-01,2019,
BRASOV,HARSENI,http://www.primariaharseni.ro,yes,200,https://www.primariaharseni.ro/comuna-harseni.php,yes,yes,other,,no,2028-01-01,,
BOTOSANI,LOZNA,https://www.primarialozna.ro,yes,200,https://primarialozna.ro/,yes,yes,other,,no,2025-01-01,,
BRAILA,ORAS INSURATEI,http://primariaorasinsuratei.ro,yes,200,https://primariaorasinsuratei.ro,yes,yes,other,,no,2026-01-01,,
BRASOV,SINCA NOUA,http://www.sincanoua.eu,yes,200,https://sincanoua.eu/go/4202,yes,unclear,other,,no,,,
BRAILA,DUDESTI,http://www.comunadudesti.ro,yes,200,https://www.comunadudesti.ro,yes,yes,other,,no,,,
BRAILA,MOVILA MIRESII,https://www.brmovilamiresii.ro,yes,200,https://www.brmovilamiresii.ro,yes,yes,other,,no,2026-01-01,,
BUZAU,CALVINI,http://www.primariacalvini.ro,yes,200,https://www.primariacalvini.ro,yes,yes,other,,no,2026-01-01,,
BUZAU,CISLAU,http://www.primariacislau.ro,yes,200,https://www.primariacislau.ro,yes,yes,other,,no,2026-01-01,2021,
BUZAU,ROBEASCA,https://comunarobeasca.ro,yes,200,https://comunarobeasca.ro,yes,yes,other,,no,2026-01-01,,
CARAS-SEVERIN,ORAS ANINA,http://www.primaria-anina.ro,yes,200,https://www.primaria-anina.ro,yes,yes,other,,no,2024-01-01,,
CARAS-SEVERIN,BANIA,https://www.primariabania.ro,yes,200,https://www.primariabania.ro,yes,yes,other,,no,2026-01-01,,
CARAS-SEVERIN,CORNEREVA,http://primaria-cornereva.ro,yes,200,https://primaria-cornereva.ro,yes,unclear,other,,no,2023-01-01,,
CARAS-SEVERIN,VERMES,http://www.vermes.ro,yes,200,https://www.vermes.ro,yes,yes,other,,no,2025-01-01,,
CARAS-SEVERIN,VRANI,http://primaria-vrani.ro,yes,200,https://primaria-vrani.ro,yes,yes,other,,no,2026-01-01,,
CALARASI,CASCIOARELE,https://comunacascioarele.ro,yes,200,https://comunacascioarele.ro,yes,yes,other,,no,2029-01-01,,
CARAS-SEVERIN,RACASDIA,https://www.primariaracasdia.ro,yes,200,https://primariaracasdia.ro/,yes,yes,other,,no,2026-01-01,,
CALARASI,VALCELELE,http://www.primariavilcelele.ro,yes,200,https://primariavilcelele.ro/,yes,yes,other,https://primariavilcelele.ro/rss.xml,yes,2026-01-01,,
CARAS-SEVERIN,PRIGOR,https://www.primariaprigor.ro,yes,200,https://primariaprigor.ro/,yes,yes,other,,no,2026-01-01,,
CARAS-SEVERIN,SOCOL,https://www.primariasocol.ro,yes,200,https://primariasocol.ro/,yes,yes,other,,no,2026-01-01,,
CALARASI,SARULESTI,http://www.primariacomuneisarulesti.ro,yes,200,https://www.primariacomuneisarulesti.ro,yes,yes,other,,no,2026-01-01,,
CALARASI,LEHLIU,http://www.comunalehliu.ro,yes,200,http://www.comunalehliu.ro,no,yes,other,,no,2026-01-01,2026,
CARAS-SEVERIN,ZORLENTU MARE,https://www.primariazorlentumare.ro,yes,200,https://primariazorlentumare.ro/,yes,yes,other,,no,2026-01-01,,
CLUJ,MUNICIPIUL TURDA,https://primariaturda.ro,yes,200,https://primariaturda.ro,yes,unclear,other,,no,,,
CALARASI,GURBANESTI,http://www.gurbanesti.ro,yes,200,https://www.gurbanesti.ro/cgi-sys/suspendedpage.cgi,yes,unclear,other,,no,,,
CLUJ,FIZESU GHERLII,https://www.fizesu-gherlii.ro,yes,200,https://www.fizesu-gherlii.ro,yes,yes,other,,no,,,
CLUJ,CASEIU,https://www.caseiu.ro,yes,200,https://www.caseiu.ro,yes,yes,other,,no,,,
CLUJ,CIURILA,http://primariaciurila.ro,yes,200,https://primariaciurila.ro,yes,yes,other,,no,,,
CLUJ,CAPUSU MARE,https://www.primaria-capusumare.ro,yes,200,https://www.primaria-capusumare.ro,yes,yes,other,,no,,,
CLUJ,ALUNIS,http://www.comunaalunis.ro,yes,200,https://comunaalunis.ro/,yes,yes,other,,no,2026-01-01,,
CLUJ,BUZA,https://www.primariabuza.ro,yes,200,https://primariabuza.ro/,yes,yes,other,,no,2026-01-01,,
CONSTANTA,OSTROV,https://ostrov.judetul-constanta.ro,yes,200,https://ostrov.judetul-constanta.ro,yes,yes,other,https://ostrov.judetul-constanta.ro/?format=feed&type=rss,yes,2026-01-01,2010,
CLUJ,CAIANU,http://www.primariacaianu.ro,yes,200,https://primariacaianu.ro/,yes,yes,other,,no,2026-01-01,,
CONSTANTA,LIPNITA,http://www.primaria-lipnita.ro,yes,200,https://www.primaria-lipnita.ro,yes,yes,other,,no,2029-01-01,,
CLUJ,MINTIU GHERLII,https://www.mintiu-gherlii.ro,yes,200,https://mintiu-gherlii.ro/,yes,yes,other,,no,2026-01-01,,
CONSTANTA,POARTA ALBA,http://primariapoartaalba.ro,yes,200,https://primariapoartaalba.ro,yes,yes,other,,no,,,
CONSTANTA,SARAIU,http://www.primaria-saraiu.ro,yes,200,https://www.primaria-saraiu.ro,yes,yes,other,,no,2025-01-01,,
DAMBOVITA,MUNICIPIUL TARGOVISTE,http://www.pmtgv.ro,yes,200,https://www.pmtgv.ro,yes,yes,other,,no,2027-01-01,,
DAMBOVITA,BREZOAELE,http://www.primariabrezoaele.ro,yes,200,https://www.primariabrezoaele.ro,yes,yes,other,,no,2024-01-01,,
CONSTANTA,DOBROMIR,http://primariadobromir.yolasite.com,yes,200,https://primariadobromir.yolasite.com,yes,yes,other,,no,,,
DAMBOVITA,ORAS GAESTI,https://www.primaria-gaesti.ro,yes,200,https://www.primaria-gaesti.ro,yes,yes,other,,no,2027-01-01,,
DAMBOVITA,DRAGODANA,http://primariadragodana.ro/index.php,yes,200,https://primariadragodana.ro/index.php,yes,yes,other,,no,,,
DAMBOVITA,CRANGURILE,http://www.primaria-crangurile.ro/crangurile/index.php,yes,200,https://www.primaria-crangurile.ro/crangurile/index.php,yes,yes,other,,no,,,
DAMBOVITA,LUNGULETU,https://primarialunguletu.ro,yes,200,https://primarialunguletu.ro,yes,unclear,other,,no,,,
DAMBOVITA,HULUBESTI,https://primariahulubesti.ro,yes,200,https://primariahulubesti.ro,yes,yes,other,,no,2027-01-01,,
DAMBOVITA,PRODULESTI,https://www.primariaprodulesti.ro,yes,200,https://www.primariaprodulesti.ro,yes,yes,other,,no,2023-01-01,,
DAMBOVITA,OCNITA,https://primariaocnita.ro,yes,200,https://primariaocnita.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,PETRESTI,https://www.primariapetresti.ro,yes,200,https://www.primariapetresti.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,ULIESTI,http://primariauliesti.ro,yes,200,https://primariauliesti.ro,yes,yes,other,,no,2022-01-01,,
DAMBOVITA,PERSINARI,http://www.primariapersinari.ro,yes,200,https://www.primariapersinari.ro,yes,yes,other,,no,2028-01-01,,
DAMBOVITA,PIETROSITA,https://www.primariapietrositadb.ro,yes,200,https://www.primariapietrositadb.ro,yes,yes,other,,no,2027-01-01,,
DAMBOVITA,SALCIOARA,https://comunasalcioara.ro,yes,200,https://comunasalcioara.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,VALEA LUNGA,https://www.primariavalealunga.ro,yes,200,https://www.primariavalealunga.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,RACIU,https://www.raciu.ro,yes,200,https://www.raciu.ro,yes,yes,other,,no,2024-01-01,,
DOLJ,ORAS FILIASI,http://www.primaria-filiasi.ro,yes,200,https://www.primaria-filiasi.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,VISINESTI,http://primariavisinesti.ro,yes,200,https://primariavisinesti.ro,yes,yes,other,,no,2027-01-01,,
DAMBOVITA,VISINA,https://primariavisina-db.ro,yes,200,http://primariavisina-db.ro,no,yes,other,,no,2026-01-01,2026,
DOLJ,ALMAJ,http://primariaalmaj.ro,yes,200,https://primariaalmaj.ro,yes,yes,other,,no,2027-01-01,,
DOLJ,AMARASTII DE SUS,http://www.comunaamarastiidesus.ro,yes,200,https://www.comunaamarastiidesus.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,IEDERA,https://sites.google.com/site/comunaiedera,yes,200,https://sites.google.com/site/comunaiedera,yes,yes,other,,no,2026-01-01,,
DOLJ,BRABOVA,https://www.primariabrabova.ro,yes,200,https://www.primariabrabova.ro,yes,yes,other,,no,2024-01-01,,
DAMBOVITA,SOTANGA,http://www.sotanga.ro,yes,200,https://www.sotanga.ro,yes,yes,other,,no,2027-01-01,,
DOLJ,DOBRESTI,http://www.primariadobresti.ro,yes,200,https://www.primariadobresti.ro,yes,yes,other,,no,2025-01-01,,
DOLJ,GALICEA MARE,http://www.primariagaliceamare.ro,yes,200,https://www.primariagaliceamare.ro,yes,yes,other,,no,2027-01-01,,
DAMBOVITA,VALEA MARE,http://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-VALEA-MARE/59467,yes,200,https://ghidulprimariilor.ro/businesses/primaria-valea-mare-1/,yes,yes,other,,no,2025-01-01,,
DOLJ,MACESU DE SUS,http://www.comunamacesudesus.ro,yes,200,https://www.comunamacesudesus.ro,yes,yes,other,https://www.comunamacesudesus.ro/index.php?format=feed&type=rss,yes,2026-01-01,,
DOLJ,GIURGITA,https://primariagiurgita.ro,yes,200,https://primariagiurgita.ro,yes,yes,other,,no,2026-01-01,,
DAMBOVITA,VACARESTI,http://www.ghidulprimariilor.ro/ro/businesses/contact/PRIM%C4%82RIA-V%C4%82C%C4%82RE%C5%9ETI/59466,yes,200,https://ghidulprimariilor.ro/businesses/,yes,yes,other,,no,2024-01-01,,
DOLJ,TALPAS,http://www.primariacomuneitalpas.ro,yes,200,https://www.primariacomuneitalpas.ro,yes,yes,other,,no,2025-01-01,,
DOLJ,UNIREA,http://comunaunireadolj.ro,yes,200,https://comunaunireadolj.ro,yes,yes,other,,no,2027-01-01,,
DOLJ,POIANA MARE,http://www.poianamare.ro,yes,200,https://www.poianamare.ro,yes,yes,other,,no,2026-01-01,,
DOLJ,TESLUI,http://primaria-teslui.ro,yes,200,http://primaria-teslui.ro/cgi-sys/suspendedpage.cgi,no,yes,other,,no,,,
COVASNA,MUNICIPIUL SFANTU GHEORGHE,https://www.sfantugheorgheinfo.ro,yes,200,https://www.sfantugheorgheinfo.ro,yes,yes,other,https://www.sfantugheorgheinfo.ro/rss,yes,2015-03-12,2019,
GALATI,CUZA VODA,https://cuzavoda-galati.ro,yes,200,https://cuzavoda-galati.ro,yes,yes,other,,no,,,
GALATI,POIANA,http://www.comunapoiana.ro,yes,200,https://www.comunapoiana.ro,yes,yes,other,,no,2026-01-01,2017,
DOLJ,SECU,https://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-SECU/93600,yes,200,https://ghidulprimariilor.ro/businesses/primaria-secu/,yes,yes,other,,no,2025-01-01,,
DOLJ,ROJISTE,https://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-ROJI%C5%9ETE/200976,yes,200,https://ghidulprimariilor.ro/businesses/primaria-rojiste/,yes,yes,other,,no,2025-01-01,,
DOLJ,RAST,https://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-RAST/93580,yes,200,https://ghidulprimariilor.ro/businesses/primaria-rast/,yes,yes,other,,no,2025-01-01,,
DOLJ,SIMNICU DE SUS,https://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-%C5%9EIMNICU-DE-SUS/91325,yes,200,https://ghidulprimariilor.ro/businesses/primaria-simnicu-de-sus/,yes,yes,other,,no,2025-01-01,,
GALATI,TULUCESTI,https://www.primariatulucesti.ro,yes,200,https://www.primariatulucesti.ro,yes,yes,other,,no,2026-01-01,,
GIURGIU,FLORESTI-STOENESTI,https://floresti-stoenesti.ro,yes,200,https://floresti-stoenesti.ro,yes,yes,other,,no,2026-01-01,2011,
GORJ,BOLBOSI,https://primariacomuneibolbosi.com,yes,200,http://primariacomuneibolbosi.com,no,unclear,other,,no,,,
GIURGIU,BULBUCATA,http://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-BULBUCATA/61194,yes,200,https://ghidulprimariilor.ro/businesses/primaria-bulbucata/,yes,yes,other,,no,2025-01-01,,
GORJ,ORAS TARGU CARBUNESTI,http://www.primariacarbunesti.ro,yes,200,https://www.primariacarbunesti.ro,yes,yes,other,,no,2027-01-01,,
GORJ,MUNICIPIUL TARGU JIU,http://www.targujiu.ro,yes,200,https://www.targujiu.ro,yes,yes,other,,no,2027-01-01,2025,
GORJ,CRUSET,https://www.comunacruset.ro,yes,200,https://www.comunacruset.ro,yes,yes,other,,no,2026-01-01,,
GALATI,BERESTI-MERIA,http://www.comunaberesti-meria.ro,yes,200,https://www.comunaberesti-meria.ro,yes,yes,other,,no,2026-01-01,,
GIURGIU,GOSTINU,https://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-GOSTINU/61171,yes,200,https://ghidulprimariilor.ro/businesses/primaria-gostinu/,yes,yes,other,,no,2025-01-01,,
HARGHITA,BRADESTI,http://www.fenyedkozseg.ro,yes,200,https://www.fenyedkozseg.ro,yes,yes,other,,no,,,
GORJ,LICURICI,http://www.primarialicurici.ro,yes,200,https://www.primarialicurici.ro,yes,yes,other,,no,2023-01-01,,
HARGHITA,LUNCA DE JOS,http://gyimeskozeplok.ro,yes,200,https://gyimeskozeplok.ro,yes,yes,other,,no,2026-01-01,,
GIURGIU,VEDEA,https://www.ghidulprimariilor.ro/ro/businesses/view/city_hall/PRIM%C4%82RIA-VEDEA/61202,yes,200,https://ghidulprimariilor.ro/businesses/primaria-vedea-1/,yes,yes,other,,no,2025-01-01,,
HARGHITA,CICEU,https://www.csikcsicso.ro,yes,200,https://csikcsicso.ro/,yes,unclear,other,,no,,,
HARGHITA,MUNICIPIUL ODORHEIU SECUIESC,https://www.udvarhely.ro/ro,yes,200,https://www.udvarhely.ro/ro,yes,yes,other,,no,2026-01-01,,
